Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Zipcode,Poverty Rate,Unemployment Rate
ZCTA5 01330,74167.0,1468.0,49.3,41585.0,109.0,19.0,01330,7.425068119891008,1.2942779291553133
ZCTA5 01331,53733.0,13281.0,44.7,27402.0,1789.0,640.0,01331,13.470371206987426,4.818914238385664
ZCTA5 01337,66085.0,2626.0,50.0,34785.0,238.0,61.0,01337,9.063214013709063,2.322924600152323
ZCTA5 01338,57750.0,170.0,59.6,24208.0,21.0,18.0,01338,12.352941176470589,10.588235294117647
ZCTA5 01339,55313.0,1472.0,50.5,29754.0,168.0,53.0,01339,11.41304347826087,3.6005434782608696
ZCTA5 01340,53125.0,1642.0,53.7,29428.0,227.0,73.0,01340,13.824604141291108,4.445797807551767
ZCTA5 01341,101023.0,1743.0,50.9,51004.0,40.0,42.0,01341,2.2948938611589216,2.4096385542168677
ZCTA5 01342,106146.0,1759.0,43.9,41962.0,157.0,0.0,01342,8.925525866969869,0.0
ZCTA5 01343,85781.0,46.0,59.5,38683.0,0.0,0.0,01343,0.0,0.0
ZCTA5 01344,70109.0,1518.0,41.9,28889.0,159.0,59.0,01344,10.474308300395258,3.8866930171278
ZCTA5 01346,60208.0,464.0,49.1,34662.0,32.0,4.0,01346,6.896551724137931,0.8620689655172413
ZCTA5 01347,52647.0,126.0,46.0,27629.0,17.0,0.0,01347,13.492063492063492,0.0
ZCTA5 01349,61630.0,1231.0,37.7,26995.0,84.0,99.0,01349,6.823720552396425,8.042242079610073
ZCTA5 01350,31458.0,86.0,54.7,27507.0,7.0,2.0,01350,8.13953488372093,2.3255813953488373
ZCTA5 01351,82548.0,2209.0,46.9,40829.0,194.0,50.0,01351,8.782254413761883,2.2634676324128566
ZCTA5 01354,69226.0,1604.0,47.6,38346.0,92.0,46.0,01354,5.7356608478802995,2.8678304239401498
ZCTA5 01355,70313.0,917.0,50.8,36789.0,56.0,37.0,01355,6.106870229007634,4.0348964013086155
ZCTA5 01360,69028.0,3012.0,46.0,33657.0,118.0,124.0,01360,3.9176626826029217,4.116865869853918
ZCTA5 01364,43413.0,7819.0,45.4,23103.0,794.0,381.0,01364,10.154751246962528,4.872745875431641
ZCTA5 01366,65529.0,1218.0,51.0,35783.0,64.0,40.0,01366,5.254515599343185,3.284072249589491
ZCTA5 01367,55469.0,605.0,44.4,28197.0,107.0,4.0,01367,17.68595041322314,0.6611570247933884
ZCTA5 01368,72813.0,1316.0,51.1,32809.0,134.0,40.0,01368,10.182370820668693,3.0395136778115504
ZCTA5 01370,54036.0,4032.0,51.3,37400.0,388.0,153.0,01370,9.623015873015873,3.794642857142857
ZCTA5 01373,74022.0,4160.0,49.5,38682.0,332.0,134.0,01373,7.980769230769231,3.2211538461538463
ZCTA5 01375,54886.0,3662.0,31.3,36664.0,593.0,68.0,01375,16.19333697433097,1.8569087930092845
ZCTA5 01376,43750.0,5096.0,44.1,25887.0,953.0,221.0,01376,18.70094191522763,4.336734693877551
ZCTA5 01378,57885.0,744.0,55.7,30777.0,43.0,6.0,01378,5.779569892473118,0.8064516129032258
ZCTA5 01379,43500.0,836.0,51.2,28998.0,148.0,32.0,01379,17.70334928229665,3.827751196172249
ZCTA5 01420,51412.0,40666.0,35.4,24887.0,6961.0,2117.0,01420,17.1174937294054,5.2058230462794475
ZCTA5 01430,85064.0,6210.0,41.1,33886.0,290.0,216.0,01430,4.669887278582931,3.4782608695652173
ZCTA5 01431,95833.0,3195.0,45.9,36900.0,248.0,113.0,01431,7.762128325508607,3.536776212832551
ZCTA5 01432,79750.0,7703.0,39.1,42774.0,940.0,195.0,01432,12.203037777489289,2.5314812410749057
ZCTA5 01434,50547.0,1712.0,43.4,17126.0,165.0,30.0,01434,9.63785046728972,1.7523364485981308
ZCTA5 01436,60156.0,3460.0,43.3,31607.0,164.0,75.0,01436,4.7398843930635834,2.167630057803468
ZCTA5 01438,74142.0,563.0,60.1,36265.0,17.0,29.0,01438,3.019538188277087,5.150976909413854
ZCTA5 01440,48915.0,20496.0,40.6,25866.0,3222.0,595.0,01440,15.720140515222482,2.9030054644808745
ZCTA5 01450,123918.0,11282.0,45.6,53410.0,483.0,234.0,01450,4.281155823435561,2.0741003368197126
ZCTA5 01451,143625.0,4630.0,47.2,60666.0,178.0,165.0,01451,3.8444924406047516,3.5637149028077753
ZCTA5 01452,93387.0,4581.0,45.7,38657.0,109.0,121.0,01452,2.379393145601397,2.6413446845666884
ZCTA5 01453,57610.0,41446.0,40.2,30775.0,5511.0,1303.0,01453,13.296819958500217,3.143849828692757
ZCTA5 01460,119177.0,9754.0,44.4,49934.0,370.0,316.0,01460,3.793315562846012,3.239696534754972
ZCTA5 01462,97775.0,11150.0,44.1,41737.0,912.0,227.0,01462,8.179372197309418,2.0358744394618835
ZCTA5 01463,90029.0,12049.0,42.9,40919.0,674.0,373.0,01463,5.593825213710681,3.095692588596564
ZCTA5 01464,67541.0,7572.0,42.3,31903.0,625.0,135.0,01464,8.254094030639196,1.7828843106180665
ZCTA5 01467,98036.0,511.0,51.4,42565.0,77.0,0.0,01467,15.068493150684931,0.0
ZCTA5 01468,64872.0,4124.0,47.2,38444.0,174.0,130.0,01468,4.219204655674103,3.1522793404461686
ZCTA5 01469,84489.0,7454.0,39.2,39302.0,288.0,158.0,01469,3.8636973437080764,2.119667292728736
ZCTA5 01473,100071.0,7566.0,44.7,43218.0,117.0,191.0,01473,1.5463917525773196,2.5244514935236584
ZCTA5 01474,84851.0,1964.0,44.5,47724.0,89.0,40.0,01474,4.531568228105907,2.0366598778004072
ZCTA5 01475,64539.0,10738.0,41.3,29400.0,1166.0,354.0,01475,10.858632892531197,3.2967032967032965
ZCTA5 01501,74576.0,16412.0,46.8,38476.0,742.0,521.0,01501,4.521082135023153,3.1745064586887644
ZCTA5 01503,97417.0,3098.0,47.6,48547.0,89.0,44.0,01503,2.8728211749515817,1.4202711426726922
ZCTA5 01504,80260.0,9201.0,41.6,35249.0,365.0,332.0,01504,3.9669601130311922,3.6083034452776874
ZCTA5 01505,97074.0,4524.0,42.7,46148.0,184.0,76.0,01505,4.067197170645446,1.6799292661361627
ZCTA5 01506,64219.0,3406.0,44.9,37864.0,311.0,97.0,01506,9.130945390487375,2.8479154433352907
ZCTA5 01507,93921.0,13379.0,43.1,39167.0,618.0,673.0,01507,4.619179310860304,5.030271320726512
ZCTA5 01510,68362.0,13855.0,38.9,33410.0,826.0,338.0,01510,5.961746661854926,2.4395525081198124
ZCTA5 01515,80234.0,2123.0,42.2,36927.0,100.0,64.0,01515,4.710315591144607,3.014601978332548
ZCTA5 01516,94531.0,8745.0,41.7,37825.0,361.0,140.0,01516,4.128073184676958,1.6009148084619782
ZCTA5 01518,58438.0,3490.0,42.6,39866.0,123.0,51.0,01518,3.524355300859599,1.4613180515759312
ZCTA5 01519,106250.0,6657.0,43.5,49307.0,266.0,94.0,01519,3.995793901156677,1.4120474688298033
ZCTA5 01520,99674.0,15061.0,41.8,43270.0,534.0,400.0,01520,3.545581302702344,2.6558661443463247
ZCTA5 01521,78348.0,2510.0,43.7,34752.0,103.0,120.0,01521,4.103585657370518,4.780876494023905
ZCTA5 01522,104508.0,3497.0,41.2,44718.0,327.0,84.0,01522,9.350872176150986,2.4020589076351158
ZCTA5 01523,104630.0,7735.0,38.4,35322.0,333.0,180.0,01523,4.305106658047834,2.3270846800258567
ZCTA5 01524,64135.0,6702.0,45.4,34311.0,440.0,178.0,01524,6.565204416592062,2.6559236048940615
ZCTA5 01525,-666666666.0,227.0,36.5,25773.0,0.0,19.0,01525,0.0,8.370044052863436
ZCTA5 01527,74713.0,13521.0,43.2,37951.0,797.0,488.0,01527,5.894534427926929,3.6092005029213814
ZCTA5 01529,90500.0,3237.0,41.8,37644.0,142.0,84.0,01529,4.386777880753784,2.5949953660797034
ZCTA5 01531,84432.0,1247.0,46.8,37371.0,102.0,40.0,01531,8.179631114675221,3.2076984763432237
ZCTA5 01532,111875.0,14918.0,43.7,52500.0,546.0,366.0,01532,3.660008043973723,2.453411985520847
ZCTA5 01534,89348.0,6262.0,44.3,40700.0,527.0,204.0,01534,8.415841584158416,3.257745129351645
ZCTA5 01535,73133.0,4760.0,44.4,31764.0,298.0,133.0,01535,6.260504201680672,2.7941176470588234
ZCTA5 01536,105283.0,7709.0,39.5,44374.0,730.0,314.0,01536,9.469451290699183,4.073161240108964
ZCTA5 01537,74883.0,2337.0,33.1,28911.0,386.0,63.0,01537,16.516902011125374,2.6957637997432604
ZCTA5 01540,68865.0,11386.0,39.7,31306.0,1121.0,243.0,01540,9.845424205164237,2.1341998946074128
ZCTA5 01541,128006.0,3438.0,48.4,59891.0,224.0,88.0,01541,6.515415939499709,2.559627690517743
ZCTA5 01542,100000.0,2299.0,48.2,39122.0,35.0,55.0,01542,1.5224010439321445,2.3923444976076556
ZCTA5 01543,100962.0,8463.0,40.2,37904.0,190.0,194.0,01543,2.2450667611957935,2.292331324589389
ZCTA5 01545,101229.0,36269.0,41.7,45803.0,1401.0,873.0,01545,3.862802944663487,2.4070142545975903
ZCTA5 01550,50202.0,16858.0,40.1,25977.0,3085.0,743.0,01550,18.299916953375252,4.407403013406098
ZCTA5 01560,85390.0,4477.0,38.1,45027.0,336.0,107.0,01560,7.505025686843869,2.389993299084208
ZCTA5 01561,-666666666.0,243.0,59.6,32123.0,18.0,18.0,01561,7.407407407407407,7.407407407407407
ZCTA5 01562,65386.0,11856.0,45.1,31155.0,1433.0,303.0,01562,12.086707152496626,2.555668016194332
ZCTA5 01564,102500.0,8000.0,44.7,43640.0,477.0,229.0,01564,5.9625,2.8625
ZCTA5 01566,95800.0,6006.0,42.0,44937.0,259.0,119.0,01566,4.312354312354312,1.9813519813519813
ZCTA5 01568,119115.0,7706.0,42.0,48540.0,373.0,246.0,01568,4.840384116273034,3.19231767453932
ZCTA5 01569,94809.0,13864.0,40.3,35943.0,1136.0,652.0,01569,8.193883439122908,4.702827466820542
ZCTA5 01570,52107.0,16926.0,41.0,28964.0,1987.0,844.0,01570,11.73933593288432,4.986411438024342
ZCTA5 01571,64281.0,11637.0,37.9,30057.0,820.0,532.0,01571,7.046489645097534,4.5716249892583996
ZCTA5 01581,107604.0,18836.0,38.0,47993.0,942.0,370.0,01581,5.001061796559779,1.9643236355914206
ZCTA5 01583,73463.0,7639.0,39.4,28418.0,430.0,142.0,01583,5.6290090325958895,1.8588820526246892
ZCTA5 01585,66317.0,4661.0,46.7,35345.0,359.0,155.0,01585,7.70220982621755,3.3254666380605022
ZCTA5 01588,66607.0,9864.0,38.1,32926.0,825.0,254.0,01588,8.363746958637469,2.5750202757502025
ZCTA5 01590,101315.0,9297.0,44.8,43451.0,194.0,205.0,01590,2.0866946326772076,2.2050123695815853
ZCTA5 01602,64808.0,24166.0,40.5,34720.0,2931.0,739.0,01602,12.128610444426053,3.0580153935280974
ZCTA5 01603,42259.0,19981.0,37.0,24635.0,4516.0,829.0,01603,22.601471397827936,4.148941494419699
ZCTA5 01604,50487.0,36772.0,34.0,26882.0,7219.0,1387.0,01604,19.631785053845316,3.7718916566953116
ZCTA5 01605,37703.0,28742.0,31.7,21513.0,7591.0,1031.0,01605,26.410827360656878,3.5870851019414096
ZCTA5 01606,65135.0,19375.0,41.9,34908.0,1661.0,736.0,01606,8.572903225806451,3.798709677419355
ZCTA5 01607,43500.0,8698.0,36.2,24723.0,1439.0,284.0,01607,16.544033111060013,3.2651184180271327
ZCTA5 01608,20578.0,3371.0,27.6,14469.0,1660.0,225.0,01608,49.24354790863245,6.674577276772471
ZCTA5 01609,42903.0,20714.0,30.5,29357.0,4185.0,707.0,01609,20.203726947957904,3.413150526214155
ZCTA5 01610,31003.0,23438.0,27.8,16262.0,6373.0,1043.0,01610,27.190886594419318,4.4500383991808174
ZCTA5 01611,81830.0,2451.0,40.6,35915.0,133.0,47.0,01611,5.426356589147287,1.9175846593227255
ZCTA5 01612,95595.0,4845.0,41.2,40615.0,203.0,59.0,01612,4.189886480908153,1.217750257997936
ZCTA5 01701,105940.0,32098.0,45.5,49590.0,1630.0,758.0,01701,5.078198018568135,2.3615178515795376
ZCTA5 01702,52746.0,39226.0,34.4,29266.0,6266.0,1347.0,01702,15.974098812012441,3.433946871972671
ZCTA5 01718,160750.0,716.0,41.1,54472.0,55.0,58.0,01718,7.681564245810056,8.100558659217876
ZCTA5 01719,101077.0,5546.0,43.5,55857.0,295.0,214.0,01719,5.319148936170213,3.858636855391273
ZCTA5 01720,133075.0,22680.0,43.7,59129.0,838.0,452.0,01720,3.694885361552028,1.9929453262786596
ZCTA5 01721,120309.0,17478.0,41.7,52647.0,555.0,360.0,01721,3.175420528664607,2.059732234809475
ZCTA5 01730,125208.0,14031.0,43.4,57969.0,348.0,356.0,01730,2.4802223647637374,2.53723897085026
ZCTA5 01731,93276.0,2012.0,23.0,27220.0,20.0,31.0,01731,0.9940357852882704,1.540755467196819
ZCTA5 01740,151618.0,5167.0,42.7,54618.0,72.0,95.0,01740,1.393458486549255,1.838591058641378
ZCTA5 01741,170703.0,5160.0,50.0,87286.0,83.0,117.0,01741,1.6085271317829457,2.2674418604651163
ZCTA5 01742,137547.0,19383.0,46.6,68083.0,1088.0,304.0,01742,5.613166176546458,1.5683846669762163
ZCTA5 01745,123992.0,501.0,35.0,41878.0,0.0,30.0,01745,0.0,5.9880239520958085
ZCTA5 01746,118933.0,14480.0,42.2,53435.0,209.0,382.0,01746,1.4433701657458564,2.638121546961326
ZCTA5 01747,101761.0,5955.0,44.4,40122.0,250.0,161.0,01747,4.198152812762385,2.7036104114189756
ZCTA5 01748,151357.0,16720.0,40.8,60222.0,250.0,399.0,01748,1.4952153110047848,2.3863636363636362
ZCTA5 01749,83765.0,19843.0,43.7,39716.0,1174.0,382.0,01749,5.916444086075694,1.9251121302222447
ZCTA5 01752,75418.0,39771.0,39.5,38866.0,2553.0,1136.0,01752,6.41925020743758,2.8563526187423
ZCTA5 01754,95833.0,10560.0,43.6,46986.0,848.0,165.0,01754,8.030303030303031,1.5625
ZCTA5 01756,125816.0,5995.0,44.8,50536.0,32.0,181.0,01756,0.5337781484570475,3.019182652210175
ZCTA5 01757,75976.0,28694.0,39.7,36016.0,2244.0,888.0,01757,7.820450268348783,3.094723635603262
ZCTA5 01760,106332.0,35715.0,40.4,54666.0,1240.0,794.0,01760,3.4719305613887723,2.223155536889262
ZCTA5 01770,170872.0,4302.0,45.0,75852.0,179.0,50.0,01770,4.160855416085542,1.1622501162250116
ZCTA5 01772,143375.0,9520.0,43.2,64905.0,453.0,190.0,01772,4.758403361344538,1.995798319327731
ZCTA5 01773,153500.0,4791.0,53.7,103262.0,163.0,35.0,01773,3.4022124817365893,0.7305364224587769
ZCTA5 01775,144766.0,7061.0,44.1,58780.0,310.0,137.0,01775,4.390312986829061,1.9402350941792947
ZCTA5 01776,170945.0,18697.0,44.1,75430.0,576.0,346.0,01776,3.080708134994919,1.8505642616462534
ZCTA5 01778,166548.0,13850.0,44.5,78360.0,414.0,75.0,01778,2.9891696750902526,0.5415162454873647
ZCTA5 01801,84857.0,40375.0,40.0,39344.0,2347.0,1187.0,01801,5.813003095975232,2.939938080495356
ZCTA5 01803,99254.0,26103.0,42.2,45962.0,1041.0,707.0,01803,3.988047350879209,2.708500938589434
ZCTA5 01810,143292.0,35375.0,42.3,63468.0,1512.0,805.0,01810,4.274204946996466,2.275618374558304
ZCTA5 01821,99881.0,32348.0,40.7,39431.0,1283.0,898.0,01821,3.966242116977866,2.7760603437615927
ZCTA5 01824,115533.0,25961.0,44.5,51331.0,826.0,567.0,01824,3.1816956203536075,2.1840452987173067
ZCTA5 01826,86644.0,30948.0,40.1,36352.0,2221.0,871.0,01826,7.176554219981905,2.8143983456119943
ZCTA5 01827,138700.0,3337.0,45.5,57005.0,70.0,67.0,01827,2.0976925382079714,2.0077914294276296
ZCTA5 01830,61375.0,26524.0,39.0,31807.0,3447.0,1023.0,01830,12.995777409138894,3.856884331171769
ZCTA5 01832,64238.0,23372.0,36.8,32479.0,3197.0,759.0,01832,13.678760910491187,3.2474756118432313
ZCTA5 01833,113417.0,8569.0,46.0,48049.0,292.0,215.0,01833,3.4076321624460264,2.5090442291982726
ZCTA5 01834,95031.0,6697.0,44.6,38724.0,162.0,111.0,01834,2.4189935792145736,1.6574585635359116
ZCTA5 01835,77697.0,13047.0,38.9,35786.0,1140.0,276.0,01835,8.737640836974016,2.115428834214762
ZCTA5 01840,20596.0,5248.0,33.8,18543.0,1573.0,258.0,01840,29.973323170731707,4.916158536585366
ZCTA5 01841,38199.0,48295.0,31.3,16430.0,12324.0,2807.0,01841,25.518169582772543,5.8121958794906305
ZCTA5 01843,46629.0,25942.0,31.1,21004.0,5086.0,1306.0,01843,19.60527330198134,5.034307300902012
ZCTA5 01844,73525.0,49587.0,39.1,32504.0,4636.0,1898.0,01844,9.349224595155988,3.8276161090608425
ZCTA5 01845,105661.0,30170.0,39.9,51658.0,1479.0,688.0,01845,4.902220749088499,2.2804110043089163
ZCTA5 01850,46102.0,16890.0,29.4,19486.0,4189.0,689.0,01850,24.801657785671996,4.079336885731202
ZCTA5 01851,52008.0,29849.0,34.3,24920.0,5935.0,1455.0,01851,19.88341317967101,4.874535160306878
ZCTA5 01852,50911.0,34756.0,36.9,28059.0,6961.0,1568.0,01852,20.028196570376338,4.511451260214064
ZCTA5 01854,40982.0,29561.0,30.0,20041.0,6691.0,1184.0,01854,22.63455228172254,4.005277223368628
ZCTA5 01860,84417.0,6752.0,46.9,42351.0,361.0,291.0,01860,5.346563981042654,4.309834123222749
ZCTA5 01862,93494.0,10676.0,40.6,35060.0,496.0,348.0,01862,4.645934807043837,3.2596478081678533
ZCTA5 01863,77055.0,9106.0,44.2,44528.0,434.0,241.0,01863,4.766088293432901,2.6466066329892377
ZCTA5 01864,124750.0,15598.0,44.3,52597.0,526.0,308.0,01864,3.3722272086164895,1.9746121297602257
ZCTA5 01867,113553.0,24894.0,42.5,51120.0,754.0,513.0,01867,3.0288422913151765,2.0607375271149673
ZCTA5 01876,94817.0,30433.0,44.4,41265.0,1621.0,819.0,01876,5.326454835211777,2.691157624946604
ZCTA5 01879,101620.0,12305.0,40.8,43685.0,860.0,346.0,01879,6.989028850060951,2.8118650954896385
ZCTA5 01880,93337.0,26450.0,43.8,44843.0,1112.0,717.0,01880,4.2041587901701325,2.7107750472589793
ZCTA5 01886,138006.0,24087.0,43.4,51526.0,552.0,419.0,01886,2.2916926142732597,1.7395275459791588
ZCTA5 01887,118549.0,23538.0,42.3,46239.0,684.0,687.0,01887,2.9059393321437677,2.9186846800917663
ZCTA5 01890,152196.0,22579.0,43.3,74405.0,511.0,328.0,01890,2.2631648877275343,1.4526772664865584
ZCTA5 01901,22057.0,1878.0,39.7,18051.0,459.0,56.0,01901,24.440894568690094,2.981895633652822
ZCTA5 01902,42851.0,48218.0,33.0,22841.0,10335.0,1744.0,01902,21.433904351072215,3.616906549421378
ZCTA5 01904,88395.0,17320.0,38.3,35962.0,1133.0,518.0,01904,6.541570438799076,2.9907621247113165
ZCTA5 01905,57638.0,25590.0,33.6,24696.0,4900.0,807.0,01905,19.148104728409535,3.1535756154747947
ZCTA5 01906,82188.0,28037.0,45.7,36419.0,2261.0,1212.0,01906,8.064343546028462,4.322859079074081
ZCTA5 01907,105029.0,14758.0,44.6,51759.0,883.0,344.0,01907,5.983195554953245,2.3309391516465645
ZCTA5 01908,81384.0,3488.0,51.8,57969.0,165.0,50.0,01908,4.730504587155964,1.43348623853211
ZCTA5 01913,78638.0,17218.0,43.5,38491.0,835.0,487.0,01913,4.849576025090022,2.828435358345917
ZCTA5 01915,77893.0,41431.0,40.9,43766.0,3173.0,1253.0,01915,7.658516569718327,3.024305471748208
ZCTA5 01921,155034.0,8228.0,45.9,64217.0,228.0,289.0,01921,2.7710257656781723,3.512396694214876
ZCTA5 01922,87986.0,2812.0,48.4,45173.0,152.0,26.0,01922,5.405405405405405,0.9246088193456614
ZCTA5 01923,79795.0,27391.0,45.0,39435.0,1586.0,654.0,01923,5.790223065970574,2.387645577014348
ZCTA5 01929,109327.0,3687.0,46.3,51532.0,228.0,76.0,01929,6.183889340927584,2.0612964469758612
ZCTA5 01930,65348.0,29858.0,49.0,39670.0,2507.0,995.0,01930,8.396409672449595,3.3324402170272625
ZCTA5 01937,-666666666.0,136.0,46.1,8860.0,106.0,8.0,01937,77.94117647058823,5.882352941176471
ZCTA5 01938,80829.0,13810.0,48.8,45228.0,968.0,382.0,01938,7.009413468501086,2.7661115133960896
ZCTA5 01940,113509.0,13425.0,45.4,53792.0,301.0,548.0,01940,2.2420856610800746,4.081936685288641
ZCTA5 01944,105500.0,5327.0,51.1,64841.0,197.0,134.0,01944,3.6981415430824103,2.5154871409799138
ZCTA5 01945,110025.0,20393.0,47.8,64757.0,930.0,476.0,01945,4.560388368557838,2.334134261756485
ZCTA5 01949,107727.0,9656.0,43.9,46477.0,305.0,244.0,01949,3.1586578293289147,2.5269262634631318
ZCTA5 01950,89887.0,17890.0,49.0,54980.0,1226.0,619.0,01950,6.852990497484628,3.4600335382895473
ZCTA5 01951,90662.0,4152.0,49.9,50366.0,141.0,78.0,01951,3.3959537572254335,1.8786127167630058
ZCTA5 01952,72900.0,9035.0,45.5,32964.0,871.0,316.0,01952,9.640287769784173,3.497509684560044
ZCTA5 01960,65060.0,52313.0,44.4,35077.0,5101.0,1521.0,01960,9.75092233288093,2.9074990920038997
ZCTA5 01966,72015.0,7184.0,53.4,43976.0,442.0,200.0,01966,6.152561247216036,2.7839643652561246
ZCTA5 01969,89338.0,6232.0,44.3,45342.0,337.0,187.0,01969,5.407573812580231,3.0006418485237485
ZCTA5 01970,65476.0,42991.0,36.1,35379.0,6307.0,1399.0,01970,14.67051243283478,3.2541694773324648
ZCTA5 01982,112250.0,7991.0,40.5,46157.0,796.0,149.0,01982,9.961206357151795,1.864597672381429
ZCTA5 01983,131387.0,6496.0,46.3,54091.0,89.0,113.0,01983,1.3700738916256157,1.7395320197044335
ZCTA5 01984,96979.0,5179.0,24.7,45023.0,60.0,66.0,01984,1.158524811739718,1.2743772929136898
ZCTA5 01985,135882.0,4545.0,46.2,58469.0,258.0,88.0,01985,5.676567656765677,1.9361936193619362
ZCTA5 02019,95533.0,16929.0,40.6,45200.0,701.0,579.0,02019,4.140823439069053,3.420166578061315
ZCTA5 02021,96583.0,22829.0,41.1,50869.0,1348.0,785.0,02021,5.904770248368304,3.4386087870690787
ZCTA5 02025,140000.0,8393.0,44.6,75885.0,318.0,244.0,02025,3.7888716787799357,2.9071845585607052
ZCTA5 02026,89451.0,25362.0,43.3,47960.0,1221.0,693.0,02026,4.814289093920038,2.7324343506032647
ZCTA5 02030,204018.0,5922.0,44.7,106077.0,45.0,81.0,02030,0.7598784194528876,1.3677811550151975
ZCTA5 02032,120250.0,4410.0,42.9,56421.0,260.0,196.0,02032,5.895691609977324,4.444444444444445
ZCTA5 02035,98199.0,17448.0,42.3,46064.0,849.0,600.0,02035,4.8658872077028885,3.43878954607978
ZCTA5 02038,111935.0,32843.0,40.0,48712.0,1380.0,992.0,02038,4.201808604573273,3.0204305331425267
ZCTA5 02043,125144.0,23047.0,45.6,69709.0,1299.0,395.0,02043,5.636308413242505,1.7138890094155421
ZCTA5 02045,80584.0,10402.0,52.8,48740.0,509.0,436.0,02045,4.893289751970775,4.191501634301096
ZCTA5 02047,26953.0,65.0,65.2,25118.0,0.0,14.0,02047,0.0,21.53846153846154
ZCTA5 02048,111141.0,23678.0,38.4,48061.0,639.0,900.0,02048,2.698707661120027,3.800996705802855
ZCTA5 02050,92610.0,26032.0,45.1,41767.0,1796.0,712.0,02050,6.89920098340504,2.735095267363245
ZCTA5 02052,153847.0,12610.0,42.7,69495.0,274.0,249.0,02052,2.1728786677240284,1.9746233148295005
ZCTA5 02053,115432.0,13162.0,41.2,50672.0,689.0,336.0,02053,5.234766752773135,2.5528035253001065
ZCTA5 02054,100230.0,8144.0,45.3,45768.0,357.0,178.0,02054,4.383595284872299,2.18565815324165
ZCTA5 02056,139137.0,11388.0,43.7,45338.0,268.0,131.0,02056,2.353354408148929,1.1503336845802599
ZCTA5 02061,128563.0,10897.0,43.3,58318.0,380.0,293.0,02061,3.4871983114618703,2.6888134348903368
ZCTA5 02062,87516.0,29121.0,40.6,43258.0,2367.0,816.0,02062,8.128154939734213,2.8021015761821366
ZCTA5 02066,114766.0,18042.0,47.1,54496.0,564.0,527.0,02066,3.126039241769205,2.9209621993127146
ZCTA5 02067,133229.0,18148.0,43.1,63698.0,361.0,487.0,02067,1.989199911836015,2.68349129380648
ZCTA5 02071,115333.0,1572.0,39.9,33053.0,34.0,63.0,02071,2.162849872773537,4.00763358778626
ZCTA5 02072,78343.0,28338.0,43.5,35777.0,2325.0,1039.0,02072,8.204531018420495,3.6664549368339334
ZCTA5 02081,105420.0,19358.0,43.0,48885.0,402.0,418.0,02081,2.076660812067362,2.1593139787168094
ZCTA5 02090,146042.0,15612.0,45.0,66944.0,289.0,316.0,02090,1.8511401486036383,2.024084037919549
ZCTA5 02093,107444.0,11597.0,43.2,48677.0,574.0,370.0,02093,4.949555919634388,3.1904802966284382
ZCTA5 02108,126224.0,4211.0,34.0,88470.0,412.0,211.0,02108,9.783899311327476,5.010686297791499
ZCTA5 02109,129716.0,4051.0,32.6,100108.0,521.0,160.0,02109,12.861021969883978,3.9496420636879783
ZCTA5 02110,108438.0,2270.0,54.3,152610.0,224.0,14.0,02110,9.86784140969163,0.6167400881057269
ZCTA5 02111,39329.0,7452.0,33.0,50468.0,1443.0,392.0,02111,19.363929146537842,5.260332796564681
ZCTA5 02113,91212.0,7464.0,29.9,72080.0,750.0,80.0,02113,10.04823151125402,1.0718113612004287
ZCTA5 02114,89452.0,13247.0,32.1,77703.0,1710.0,352.0,02114,12.9085830754133,2.6572054049973577
ZCTA5 02115,38759.0,29244.0,22.0,25235.0,5910.0,1984.0,02115,20.20927369716865,6.78429763370264
ZCTA5 02116,103422.0,23215.0,34.6,96844.0,2225.0,745.0,02116,9.584320482446694,3.2091320267068704
ZCTA5 02118,70575.0,27325.0,33.5,61139.0,6425.0,1054.0,02118,23.513266239707228,3.857273559011894
ZCTA5 02119,30663.0,28152.0,33.9,21557.0,8618.0,1597.0,02119,30.612389883489627,5.672776356919579
ZCTA5 02120,32243.0,15719.0,24.1,18566.0,5752.0,1280.0,02120,36.59265856606655,8.143011641961957
ZCTA5 02121,27964.0,28479.0,32.8,18322.0,9782.0,1926.0,02121,34.3481161557639,6.762877910038976
ZCTA5 02122,56024.0,24643.0,34.0,27196.0,4910.0,1491.0,02122,19.924522176683034,6.050399707827781
ZCTA5 02124,50227.0,55074.0,33.9,26379.0,12688.0,2746.0,02124,23.038094200530196,4.986018811054218
